Space name,Source Type,Package Name,Package Version,Ecosystem,Vulnerability ID,Severity,Aliases,Cwe_Ids,Severity_score,Group IDs,Experimental Analysis
,lockfile,streamlit,1.10.0,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.11.0,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.11.0,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.11.0,PyPI,GHSA-v4hr-4jpx-56gc,MODERATE,"CVE-2022-35918,PYSEC-2022-248",CWE-22,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,"PYSEC-2022-248,GHSA-v4hr-4jpx-56gc",
,lockfile,streamlit,1.11.0,PyPI,PYSEC-2022-248,,"CVE-2022-35918,GHSA-v4hr-4jpx-56gc",,,"PYSEC-2022-248,GHSA-v4hr-4jpx-56gc",
,lockfile,streamlit,1.11.0,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.11.1,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.11.1,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.11.1,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.12.0,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.12.0,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.12.0,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.12.1,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.12.1,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.12.1,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.12.2,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.12.2,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.12.2,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.13.0,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.13.0,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.13.0,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.14.0,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.14.0,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.14.0,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.14.1,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.14.1,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.14.1,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.15.0,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.15.0,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.15.0,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.15.1,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.15.1,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.15.1,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.15.2,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.15.2,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.15.2,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.16.0,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.16.0,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.16.0,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.17.0,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.17.0,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.17.0,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.18.0,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.18.0,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.18.0,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.18.1,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.18.1,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.18.1,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.19.0,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.19.0,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.19.0,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.2.0,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.2.0,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.2.0,PyPI,GHSA-v4hr-4jpx-56gc,MODERATE,"CVE-2022-35918,PYSEC-2022-248",CWE-22,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,"PYSEC-2022-248,GHSA-v4hr-4jpx-56gc",
,lockfile,streamlit,1.2.0,PyPI,PYSEC-2022-248,,"CVE-2022-35918,GHSA-v4hr-4jpx-56gc",,,"PYSEC-2022-248,GHSA-v4hr-4jpx-56gc",
,lockfile,streamlit,1.2.0,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.20.0,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.20.0,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.20.0,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.21.0,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.21.0,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.21.0,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.22.0,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.22.0,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.22.0,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.23.0,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.23.0,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.23.0,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.23.1,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.23.1,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.23.1,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.24.0,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.24.0,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.24.0,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.24.1,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.24.1,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.24.1,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.25.0,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.25.0,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.25.0,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.26.0,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.26.0,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.26.0,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.27.0,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.27.0,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.27.0,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.27.1,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.27.1,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.27.1,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.27.2,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.27.2,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.27.2,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.28.0,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.28.0,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.28.0,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.28.1,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.28.1,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.28.1,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.28.2,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.28.2,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.28.2,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.29.0,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.29.0,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.29.0,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.3.0,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.3.0,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.3.0,PyPI,GHSA-v4hr-4jpx-56gc,MODERATE,"CVE-2022-35918,PYSEC-2022-248",CWE-22,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,"PYSEC-2022-248,GHSA-v4hr-4jpx-56gc",
,lockfile,streamlit,1.3.0,PyPI,PYSEC-2022-248,,"CVE-2022-35918,GHSA-v4hr-4jpx-56gc",,,"PYSEC-2022-248,GHSA-v4hr-4jpx-56gc",
,lockfile,streamlit,1.3.0,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.3.1,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
